age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y (yes or no)  ,probability of yes (or score)
52, Private,177487, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,,
58, Private,186106, 7th-8th,4, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,,
18, Private,217302, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States,,
44, State-gov,107503, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013,0,60, United-States,,
33, State-gov,427812, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, Mexico,,
24, Private,249956, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,,
43, State-gov,145166, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,84, United-States,,
42, Private,227065, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States,,
78, Local-gov,87052, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,5, United-States,,
32, Private,224462, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,84, United-States,,
52, Self-emp-not-inc,92469, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States,,
49, Private,186256, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,,
23, Private,345734, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,,
31, Private,156493, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,,
38, Private,79483, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States,,
17, Private,298605, 11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States,,
46, Private,200947, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, Italy,,
29, Private,266583, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Male,2829,0,38, United-States,,
59, Local-gov,358747, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,,
36, Private,465326, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,,
20, Private,19410, HS-grad,9, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States,,
24, Private,182117, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,28, United-States,,
23, Private,37072, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
51, Self-emp-not-inc,299119, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,,
23, Self-emp-not-inc,255252, 11th,7, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,,
37, Self-emp-inc,95634, Some-college,10, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Canada,,
17, Private,144752, 10th,6, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States,,
17, Private,192173, 9th,5, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States,,
80, Self-emp-not-inc,29441, 7th-8th,4, Married-spouse-absent, Farming-fishing, Unmarried, White, Male,0,0,15, United-States,,
54, Local-gov,449172, Bachelors,13, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States,,
43, Private,179866, Bachelors,13, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,,
24, Private,127537, 9th,5, Married-spouse-absent, Sales, Not-in-family, White, Female,0,0,35, United-States,,
40, Private,129298, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
63, Private,156127, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States,,
17, Private,197186, 10th,6, Never-married, Sales, Own-child, White, Female,0,0,24, United-States,,
49, Self-emp-not-inc,32825, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,70, United-States,,
38, Federal-gov,174778, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,1980,40, United-States,,
37, Private,302903, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, United-States,,
63, Self-emp-not-inc,388594, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States,,
38, Private,179352, Assoc-acdm,12, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,,
35, Private,32528, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,,
36, Private,144752, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States,,
59, Private,187485, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,,
60, Federal-gov,49921, 9th,5, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States,,
17, Private,102446, 12th,8, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States,,
22, Private,170302, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Male,0,1974,45, United-States,,
24, Private,199698, Assoc-acdm,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,48, United-States,,
48, Self-emp-inc,72425, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,,
17, Private,81010, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,,
33, Private,553405, Assoc-voc,11, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,,
49, Self-emp-not-inc,393691, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,,
60, Private,215591, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,,
23, Private,145917, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,25, United-States,,
32, Private,312923, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico,,
29, State-gov,89487, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
26, Private,175540, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
23, Private,108307, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,,
42, State-gov,273869, HS-grad,9, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States,,
23, Private,370057, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,,
38, Private,49115, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States,,
39, Private,346478, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,,
32, Private,341672, Bachelors,13, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,2174,0,45, Taiwan,,
47, Private,234470, Assoc-acdm,12, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,,
26, Self-emp-not-inc,223705, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, Columbia,,
22, Private,335067, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,20, United-States,,
26, Private,223558, HS-grad,9, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States,,
40, Private,374764, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,,
51, Private,192386, Assoc-voc,11, Divorced, Craft-repair, Not-in-family, White, Male,6849,0,40, United-States,,
35, Private,60227, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
50, Private,178251, Masters,14, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,,
67, Private,249043, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,6767,0,40, United-States,,
21, Self-emp-inc,225442, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,,
55, Private,164970, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,38, United-States,,
45, Private,149224, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,50, United-States,,
56, Private,225267, Some-college,10, Divorced, Sales, Not-in-family, White, Male,14084,0,60, United-States,,
23, Private,129345, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States,,
22, Private,187592, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States,,
40, Local-gov,241851, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,,
26, Private,190040, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,,
23, Private,94071, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,,
38, Private,202937, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,,
31, Private,185216, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,,
37, Private,277347, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
52, Private,192666, 12th,8, Separated, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States,,
33, Private,268996, Assoc-voc,11, Divorced, Sales, Not-in-family, White, Male,0,0,25, United-States,,
34, Self-emp-not-inc,214288, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,3411,0,80, United-States,,
33, State-gov,30494, HS-grad,9, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,,
24, Local-gov,354351, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,,
40, Private,34722, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,,
17, Federal-gov,29078, 11th,7, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,15, United-States,,
21, Private,338162, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,37, United-States,,
35, Local-gov,160728, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,,
39, Private,325374, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States,,
55, Private,117477, 11th,7, Married-spouse-absent, Other-service, Unmarried, Black, Female,0,0,40, Jamaica,,
25, Private,225865, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,50, United-States,,
37, Local-gov,185556, HS-grad,9, Separated, Protective-serv, Not-in-family, White, Male,0,1980,35, United-States,,
43, Private,318415, Some-college,10, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States,,
23, Private,141427, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States,,
33, Private,312923, 10th,6, Married-civ-spouse, Other-service, Husband, White, Male,0,0,80, Mexico,,
53, Private,177727, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,,
62, Private,180418, 12th,8, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States,,
38, Federal-gov,337505, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,,
33, Private,150154, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,,
22, Private,240229, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,,
22, Private,296158, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
19, Private,234406, 12th,8, Never-married, Sales, Own-child, White, Female,0,0,30, United-States,,
36, Private,112576, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,,
26, Private,246156, 10th,6, Never-married, Craft-repair, Other-relative, White, Male,0,0,24, Honduras,,
52, Private,251585, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States,,
24, Self-emp-not-inc,188274, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,,
72, Local-gov,45612, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,16, United-States,,
68, Private,116993, Prof-school,15, Widowed, Prof-specialty, Unmarried, White, Male,0,0,60, United-States,,
24, Local-gov,146343, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,,
49, Self-emp-inc,140644, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,5013,0,45, United-States,,
45, Private,171540, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
56, Private,159544, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,,
33, Private,255004, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,2354,0,61, United-States,,
18, Private,198368, 11th,7, Never-married, Other-service, Own-child, White, Male,594,0,10, United-States,,
43, Private,393762, Some-college,10, Separated, Sales, Not-in-family, White, Female,0,0,35, United-States,,
42, Private,113461, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,,
26, Private,181613, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,40, United-States,,
34, Private,100734, HS-grad,9, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,,
57, Self-emp-not-inc,130957, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,70, United-States,,
45, Self-emp-not-inc,39986, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1740,56, United-States,,
22, Private,442478, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,20, United-States,,
53, Private,229247, 12th,8, Married-civ-spouse, Transport-moving, Husband, White, Male,5013,0,45, United-States,,
53, Private,85423, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,,
67, Private,127921, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,9386,0,40, United-States,,
68, Local-gov,159643, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,15, United-States,,
28, Private,380390, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,,
62, Self-emp-not-inc,162245, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,,
50, Self-emp-inc,171338, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States,,
20, State-gov,375931, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States,,
44, Local-gov,143104, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,38, United-States,,
48, Private,59380, Some-college,10, Never-married, Prof-specialty, Unmarried, White, Female,0,0,45, United-States,,
54, Private,324023, HS-grad,9, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States,,
20, Private,176262, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,,
22, Private,144238, 11th,7, Never-married, Farming-fishing, Own-child, White, Female,0,0,38, United-States,,
